condition,nbin,feature,I_raw,I_null,I_corrected,n_used
within_M,2,spectral_skewness,0.3159633811013176,0.07657561208385431,0.23938776901746328,4375
within_M,2,spectral_kurtosis,0.28480454797862365,0.07662282179670597,0.20818172618191766,4380
within_M,2,spectral_entropy,0.266402377593689,0.07644222055289797,0.18996015704079106,4380
within_M,2,spectral_rolloff,0.19507004081519597,0.07596941482829929,0.11910062598689668,4380
within_M,2,spectral_flux,0.6029896940921766,0.0760932743438355,0.5268964197483411,4380
within_M,2,alpha_ratio,0.27561500913513726,0.0758787150092403,0.19973629412589694,4380
within_M,2,LHR,0.35932655742890773,0.07630344506791252,0.2830231123609952,4380
within_M,2,SPI,0.3266825570178966,0.07624310273018409,0.2504394542877125,4380
within_M,2,GNE,0.36857108428754515,0.07636772867741831,0.29220335561012684,4380
within_M,2,SSPF,0.3568794008952221,0.08524139018302428,0.2716380107121978,4125
within_M,2,CPP,0.41518345766703924,0.07610122658859998,0.33908223107843927,4380
within_M,2,dCPP,0.21527885929043222,0.07632915976972815,0.13894969952070407,4380
within_M,2,RMS,0.6234308461849878,0.07592576192504148,0.5475050842599463,4380
within_M,2,AMD,0.1750647863645014,0.0762688524300754,0.098795933934426,4380
within_M,2,speech_rate,0.262028817379786,0.07636779960647251,0.1856610177733135,4380
within_M,2,VOT,0.12536854952967325,0.08234957753509327,0.04301897199457998,4204
within_M,2,BGD,0.09027752331822114,0.07575275256140818,0.014524770756812966,4380
within_M,3,F0,1.0711125515682518,0.15796186402390552,0.9131506875443463,4380
within_M,3,jitter,0.46073947416925876,0.15837624676938547,0.3023632273998733,4380
within_M,3,shimmer,0.37486900827793157,0.15855202472671595,0.21631698355121562,4380
within_M,3,GCT,0.6887271196360878,0.15797596518296372,0.530751154453124,4380
within_M,3,CQ,0.7271664692986608,0.15834940675370937,0.5688170625449515,4380
within_M,3,MFDR,0.9593985793870594,0.15725602992680154,0.8021425494602579,4380
within_M,3,SQ,0.29875735657541114,0.15887197364913305,0.13988538292627808,4380
within_M,3,NAQ,0.36879350654174914,0.15794281226047258,0.21085069428127656,4380
within_M,3,SHR,1.009936159246358,0.15774967578710508,0.852186483459253,4380
within_M,3,IHI,0.7939394240670534,0.15728651576371647,0.636652908303337,4380
within_M,3,VFI,0.677168771490571,0.23963870050349687,0.4375300709870741,4380
within_M,3,semitone_SD_F0,0.613897748694157,0.15872950380505427,0.4551682448891028,4380
within_M,3,F1,0.30301621991029926,0.1585203053383723,0.14449591457192695,4380
within_M,3,F2,0.26360342395042835,0.15835672570787218,0.10524669824255617,4380
within_M,3,F3,0.5686077375519574,0.15735857520077023,0.41124916235118714,4380
within_M,3,F4,0.8374582981213177,0.15801457185423082,0.6794437262670868,4380
within_M,3,F5,0.6441611147899824,0.15787425609515082,0.48628685869483157,4380
within_M,3,B1,0.5964372434490155,0.1577368336823904,0.4387004097666251,4380
within_M,3,B2,0.6067956238483525,0.15738528862684956,0.449410335221503,4380
within_M,3,B3,0.48647805235938435,0.1585210492724277,0.32795700308695663,4380
within_M,3,B4,0.5556711908769252,0.1566911315343928,0.3989800593425324,4380
within_M,3,B5,0.547480260097096,0.1581128234964283,0.38936743660066775,4380
within_M,3,Nasality,0.3489285635084052,0.1658482416972851,0.18308032181112008,4290
within_M,3,spectral_skewness,0.4852835349655571,0.15845924926296875,0.32682428570258837,4375
within_M,3,spectral_kurtosis,0.44458859498913306,0.15798905378238678,0.28659954120674624,4380
within_M,3,spectral_entropy,0.4116436228240321,0.15760638996532292,0.25403723285870916,4380
within_M,3,spectral_rolloff,0.3314788338016079,0.15806393360572962,0.1734149001958783,4380
within_M,3,spectral_flux,0.8439571695471022,0.1582793732398364,0.6856777963072658,4380
within_M,3,alpha_ratio,0.42660719226739197,0.15795971758021873,0.2686474746871732,4380
within_M,3,LHR,0.5112855749376202,0.1584859037047567,0.3527996712328635,4380
within_M,3,SPI,0.47246881235201954,0.15824646240641405,0.3142223499456055,4380
within_M,3,GNE,0.5610688306611511,0.15827775803944075,0.4027910726217103,4380
within_M,3,SSPF,0.5331688182360299,0.17376620118219782,0.3594026170538321,4125
within_M,3,CPP,0.6104979459458395,0.15777697586542838,0.4527209700804111,4380
within_M,3,dCPP,0.3243952081055532,0.15826912938056392,0.1661260787249893,4380
within_M,3,RMS,0.912688538576222,0.1576102685945183,0.7550782699817037,4380
within_M,3,AMD,0.2801974909356417,0.1585875600914595,0.12160993084418223,4380
within_M,3,speech_rate,0.4034835295552135,0.15826240565208255,0.24522112390313094,4380
within_M,3,VOT,0.21516108553437974,0.16819440017698206,0.046966685357397675,4204
within_M,3,BGD,0.1914316640091993,0.15845914331635128,0.032972520692848034,4380
within_M,5,F0,1.4197278426127493,0.3369927735759263,1.082735069036823,4380
within_M,5,jitter,0.6533068727752696,0.3379175431025216,0.31538932967274796,4380
within_M,5,shimmer,0.5530941970947403,0.33752413145686916,0.21557006563787112,4380
within_M,5,GCT,0.9220086731619528,0.337337853674363,0.5846708194875898,4380
within_M,5,CQ,0.9790836165679684,0.3357222752429807,0.6433613413249877,4380
within_M,5,MFDR,1.2704530704538257,0.33605197543078846,0.9344010950230373,4380
within_M,5,SQ,0.4906101171595285,0.3376333447234641,0.1529767724360644,4380
within_M,5,NAQ,0.5683450275730735,0.33702490574121696,0.23132012183185652,4380
within_M,5,SHR,1.350673659650889,0.33665035778652397,1.014023301864365,4380
within_M,5,IHI,1.0516806925090094,0.33579976306421777,0.7158809294447916,4380
within_M,5,VFI,0.8811107119944213,0.42026892342980693,0.46084178856461433,4380
within_M,5,semitone_SD_F0,0.8400469520892617,0.33794164593886067,0.502105306150401,4380
within_M,5,F1,0.4785537542866791,0.3365197068911669,0.14203404739551223,4380
within_M,5,F2,0.44049775095679067,0.3359486633342821,0.10454908762250859,4380
within_M,5,F3,0.7973541357509664,0.336025516307601,0.46132861944336534,4380
within_M,5,F4,1.1173312838061875,0.33670611278933754,0.7806251710168499,4380
within_M,5,F5,0.8875741601707645,0.33698642220661396,0.5505877379641506,4380
within_M,5,B1,0.8152405989558273,0.336273004002926,0.47896759495290137,4380
within_M,5,B2,0.8312797753971504,0.33695467093924236,0.494325104457908,4380
within_M,5,B3,0.6690193711543095,0.33794010859596696,0.3310792625583426,4380
within_M,5,B4,0.7737277023317457,0.33652591142597726,0.43720179090576844,4380
within_M,5,B5,0.7570061861224673,0.3371270960551939,0.41987909006727336,4380
within_M,5,Nasality,0.5550523657336015,0.34820433995959005,0.20684802577401146,4290
within_M,5,spectral_skewness,0.6915397431367225,0.3367493445608298,0.35479039857589273,4375
within_M,5,spectral_kurtosis,0.6469479841547887,0.33686612410885275,0.31008186004593596,4380
within_M,5,spectral_entropy,0.6144640758888489,0.3365746819511912,0.27788939393765766,4380
within_M,5,spectral_rolloff,0.5255476396185372,0.3371605339342206,0.18838710568431666,4380
within_M,5,spectral_flux,1.13559479349661,0.3374909508520048,0.7981038426446052,4380
within_M,5,alpha_ratio,0.6315488305501216,0.33698619563925347,0.2945626349108681,4380
within_M,5,LHR,0.7326386632992765,0.3369365305924637,0.3957021327068128,4380
within_M,5,SPI,0.6940726634157652,0.33809839991200563,0.3559742635037596,4380
within_M,5,GNE,0.7932324349176367,0.33751103639027613,0.4557213985273606,4380
within_M,5,SSPF,0.7422984204060317,0.36489757072762147,0.3774008496784102,4125
within_M,5,CPP,0.834102714102678,0.3371507670344108,0.4969519470682672,4380
within_M,5,dCPP,0.5190906510010471,0.3377619460746355,0.18132870492641162,4380
within_M,5,RMS,1.2094914441594327,0.33629459140657425,0.8731968527528584,4380
within_M,5,AMD,0.45399932708131985,0.3382424967128268,0.11575683036849305,4380
within_M,5,speech_rate,0.5862295758247704,0.33716472873359893,0.2490648470911715,4380
within_M,5,VOT,0.40983376571560015,0.35603352647570025,0.053800239239899905,4204
within_M,5,BGD,0.3502299673449052,0.3372163473353221,0.013013620009583116,4380
within_M,10,F0,1.8116320610077423,0.7678130001189715,1.043819060888771,4380
within_M,10,jitter,1.0348481539394268,0.7689014652243474,0.2659466887150793,4380
within_M,10,shimmer,0.9583062970877236,0.7682755317613005,0.19003076532642316,4380
within_M,10,GCT,1.2771953164264644,0.7682260513073861,0.5089692651190784,4380
within_M,10,CQ,1.3234875992970005,0.7678700965482745,0.555617502748726,4380
within_M,10,MFDR,1.6233421443556502,0.7672823051952935,0.8560598391603567,4380
within_M,10,SQ,0.9079563862922457,0.7692895727932307,0.138666813499015,4380
within_M,10,NAQ,0.974321337170724,0.7670104520078084,0.20731088516291563,4380
within_M,10,SHR,1.7242256470882769,0.7665629033097108,0.9576627437785661,4380
within_M,10,IHI,1.411961746025014,0.7658682847889977,0.6460934612360163,4380
within_M,10,VFI,1.251719770750615,0.8432803363553006,0.40843943439531427,4380
within_M,10,semitone_SD_F0,1.224776929200214,0.7679725979889815,0.45680433121123243,4380
within_M,10,F1,0.8808757546308916,0.7681805172949684,0.11269523733592324,4380
within_M,10,F2,0.8647053918829428,0.7671335685409377,0.09757182334200509,4380
within_M,10,F3,1.1759527902724525,0.7674979306710935,0.40845485960135897,4380
within_M,10,F4,1.4961685752584657,0.7682316666209513,0.7279369086375144,4380
within_M,10,F5,1.271231795771417,0.769629717186207,0.50160207858521,4380
within_M,10,B1,1.1775927677493367,0.7685219913787528,0.409070776370584,4380
within_M,10,B2,1.1947102987108664,0.767390637035706,0.42731966167516044,4380
within_M,10,B3,1.028164286364163,0.7684076390400424,0.2597566473241205,4380
within_M,10,B4,1.1459715894669822,0.7674422164502613,0.37852937301672085,4380
within_M,10,B5,1.138359959704717,0.7688210092940747,0.3695389504106422,4380
within_M,10,Nasality,0.9519100002983176,0.7865716448787552,0.16533835541956243,4290
within_M,10,spectral_skewness,1.06876095377687,0.768548663723735,0.3002122900531351,4375
within_M,10,spectral_kurtosis,1.0394810492100728,0.7681713162836701,0.2713097329264027,4380
within_M,10,spectral_entropy,1.000788289069301,0.7687209422793676,0.23206734678993335,4380
within_M,10,spectral_rolloff,0.936070448854629,0.7675811959292944,0.16848925292533456,4380
within_M,10,spectral_flux,1.4914457039280649,0.7676062632095725,0.7238394407184924,4380
within_M,10,alpha_ratio,1.0149818669591166,0.7689679603325246,0.24601390662659206,4380
within_M,10,LHR,1.110323423830585,0.7670830280164593,0.3432403958141257,4380
within_M,10,SPI,1.0898432180643418,0.7685027841855856,0.3213404338787562,4380
within_M,10,GNE,1.176950999134509,0.7680698420786628,0.40888115705584627,4380
within_M,10,SSPF,1.1470578326312202,0.8163960570599216,0.3306617755712986,4125
within_M,10,CPP,1.1846596550717532,0.76909483290523,0.41556482216652324,4380
within_M,10,dCPP,0.9129303860066695,0.7688612839810091,0.14406910202566048,4380
within_M,10,RMS,1.578264580259276,0.767673457577865,0.8105911226814111,4380
within_M,10,AMD,0.8716618476645106,0.7681765032537762,0.10348534441073443,4380
within_M,10,speech_rate,0.9635636910913652,0.768291535290544,0.19527215580082125,4380
within_M,10,VOT,0.8385981243508303,0.8003178036484883,0.038280320702342,4204
within_M,10,BGD,0.7714851509678571,0.7674571749610931,0.004027976006763967,4380
